"","system:index","ARVI","B11","B12","B2","B3","B4","B5","B6","B7","B8","B8A","BAI","BSI","Chlogreen","Class","EVI","EVI2","EVI2_2","GI","LAnthoC","LCaroC","LChloC","MNDSI","MSI","NBR","NDBI","NDMI","NDTI","NDVI","NDVIre","NDWI2","NDrededgeSWIR","NHI","Norm-G","Norm-NIR","Norm-R","RTVIScore","ReCL","RedSWIR1","RededgePeakArea","SAVI","SR-BlueRedEdge1","SR-BlueRedEdge2","SR-BlueRedEdge3","SR-NIRNarrowBlue","SR-NIRNarrowGreen","SR-NIRNarrowRed","SR-NIRNarrowRedEdge1","SR-NIRNarrowRedEdge2","SR-NIRNarrowRedEdge3","STI","VARI","WBI","constant","gNDVI","sample",".geo"
"11","00000000000000000149_0",0.0666666666666667,149.5,110,119,143,101.5,95,86,101,113,116.5,0.0106157112526539,0.0393374741200828,0.489495798319328,0,-0.169616519174041,0.128074245939675,0.0803970917225951,1.40886699507389,2.10416666666667,4.20833333333333,1.06315789473684,-0.0793650793650794,1.28326180257511,0.0134529147982063,0.139047619047619,-0.139047619047619,0.152215799614644,0.0536130536130536,0.0865384615384615,0.1171875,-0.122448979591837,0.0222222222222222,0.4,0.316083916083916,0.283916083916084,2415,0.113300492610837,-48,500,0.102974828375286,1.25263157894737,1.38372093023256,1.17821782178218,0.978991596638655,0.814685314685315,1.14778325123153,1.22631578947368,1.3546511627907,1.15346534653465,1.35909090909091,0.330677290836653,0.0793650793650794,0,-0.102119460500963,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"12","0000000000000000014a_0",-0.416618911174785,84,54,382,705,618,467,148,139,127,99,0.588357588357588,0.159372419488026,0.0844709897610921,0,-1.26416065911432,-1.57962466487936,-0.7618545183714,1.14077669902913,0.584033613445378,-1.63529411764706,0.297644539614561,0.236,0.848484848484849,0.403314917127072,-0.203791469194313,0.203791469194313,0.217391304347826,-0.659060402684564,-0.572390572390572,0.694711538461538,0.465346534653465,-0.787072243346008,0.486206896551724,0.0875862068965517,0.426206896551724,-30740,-0.794498381877023,534,1471,-1.08501742160279,0.817987152034261,2.58108108108108,2.74820143884892,0.259162303664921,0.140425531914894,0.160194174757282,0.211991434689507,0.668918918918919,0.712230215827338,1.55555555555556,0.0924548352816153,-0.236,0,-0.753731343283582,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"13","0000000000000000014b_0",-0.258687258687259,347,252,208,339,326,311,182,212,176,193,0.0374064837905237,0.273415326395459,0.296923076923077,0,-0.654450261780105,-0.715705765407555,-0.390869293308318,1.0398773006135,7.57142857142857,-2.05825242718447,0.681672025723473,0.220973782771536,1.7979274611399,-0.177570093457944,0.326959847036329,-0.326959847036329,0.158597662771285,-0.298804780876494,-0.277207392197125,0.316504854368932,-0.161290322580645,0.0116618075801749,0.403091557669441,0.209274673008323,0.387633769322235,-10340,-0.460122699386503,-21,1224,-0.384023099133782,0.668810289389068,1.14285714285714,0.981132075471698,0.927884615384615,0.569321533923304,0.592024539877301,0.620578778135048,1.06043956043956,0.910377358490566,1.37698412698413,0.0284463894967177,-0.220973782771536,0,-0.274436090225564,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"14","0000000000000000014c_0",0.0247191011235955,249.5,165,205,329.5,217,330.5,221,246.5,251,235,-0.0681818181818182,0.0113821138211382,0.356060606060606,0,5.15151515151515,0.173987206823028,0.109989648033126,1.5184331797235,-246.5,-1.96414342629482,0.745839636913767,0.028436018957346,1.06170212765957,0.206730769230769,-0.002997002997003,0.002997002997003,0.203860072376357,0.0726495726495727,-0.136715391229579,0.135228251507321,0.145077720207254,-0.138169257340242,0.413166144200627,0.314733542319749,0.272100313479624,-8605,0.15668202764977,-32.5,1250,0.0596685082872928,0.620272314674735,0.927601809954751,0.831643002028398,1.14634146341463,0.713201820940819,1.08294930875576,0.711043872919818,1.06334841628959,0.953346855983773,1.51212121212121,0.329428989751098,-0.028436018957346,0,-0.1674047829938,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"15","0000000000000000014d_0",-0.114199395770393,214.5,155.5,221.5,400,230.5,271,134,141,145,158.5,0.165789473684211,0.0967344423906346,0.236214605067064,0,1.61625708884688,-0.545019920318725,-0.30570652173913,1.7353579175705,1.09302325581395,-2.84848484848485,0.520295202952029,0.0199115044247788,1.35331230283912,-0.0349417637271215,0.193324061196106,-0.193324061196106,0.159459459459459,-0.227696404793609,-0.302884615384615,0.467889908256881,-0.07426597582038,-0.301871440195281,0.515796260477112,0.186976144422953,0.297227595099936,-8835,-0.370932754880694,16,935,-0.277278562259307,0.817343173431734,1.65298507462687,1.5709219858156,0.715575620767494,0.39625,0.68763557483731,0.584870848708487,1.18283582089552,1.1241134751773,1.37942122186495,0.414425427872861,-0.0199115044247788,0,-0.432408236347359,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"16","0000000000000000014e_0",-0.0616388687454677,365.5,226,144,206.5,183,210,146.5,139,179.5,182,-0.116564417177914,0.25802752293578,0.436974789915966,0,-0.044080604534005,-0.0231086657496561,-0.0141197353558173,1.12841530054645,-39.7142857142857,-2.10606060606061,0.661904761904762,0.119266055045872,2.00824175824176,-0.114673242909988,0.341284403669725,-0.341284403669725,0.235841081994928,-0.0096551724137931,-0.0783055198973042,0.0699481865284974,-0.213422818791946,0.277972027972028,0.362917398945518,0.315465729349736,0.321616871704745,-2555,-0.0191256830601093,-182.5,860.5,-0.00410396716826265,0.685714285714286,0.982935153583618,1.03597122302158,1.26388888888889,0.88135593220339,0.994535519125683,0.866666666666667,1.24232081911263,1.30935251798561,1.61725663716814,0.0957230142566191,-0.119266055045872,0,-0.0630630630630631,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"17","0000000000000000019a_0",-0.337690631808279,85,72,367,608,614,591,253,237,241,165,0.379699248120301,0.0696250956388676,0.137614678899083,0,-0.794631444397103,-1.04579439252336,-0.543541618092796,0.990228013029316,13.9411764705882,-1.05803571428571,0.401015228426396,0.251783893985729,0.515151515151515,0.539936102236422,-0.478527607361963,0.478527607361963,0.0828025477707006,-0.43625730994152,-0.420673076923077,0.432273262661955,0.556923076923077,-0.754689754689755,0.415584415584416,0.16473000683527,0.419685577580314,-38170,-0.607491856677524,529,1860,-0.864015394483643,0.620981387478849,1.45059288537549,1.54852320675105,0.449591280653951,0.271381578947368,0.268729641693811,0.279187817258883,0.652173913043478,0.69620253164557,1.18055555555556,-0.00701754385964912,-0.251783893985729,0,-0.573091849935317,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"18","00000000000000000325_0",-0.0481372959397237,1506.5,1464.71428571429,1300,1448.5,1669.33333333333,1638.4,1642.25,1605.66666666667,1732,1575.57142857143,-0.0958318843459685,0.0231696512470803,0.510405723726531,1,0.07837251959313,0.0442049573821887,0.0272966976803615,0.867711661341853,-8.45532736527997,-4.74487785657998,0.980021158854167,0.124382577458464,0.956161030011787,0.0836126379764937,-0.0696310020071021,0.0696310020071021,0.0140635141957352,0.0184241473931792,0.0277711844291478,-0.0891369281559503,0.057141215012357,0.0196277495769882,0.298670057390288,0.357125674421801,0.34420426818791,-7553.57142857143,0.0375399361022364,162.833333333333,8131.22142857143,-0.0433359988848701,0.79345703125,0.791596894504491,0.809632551380527,1.21197802197802,1.08772621924158,0.943832724783204,0.961652483258929,0.959398038405498,0.981256858151191,1.02852823563835,-0.121481617309984,-0.124382577458464,0,0.042019982521199,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"19","00000000000000000326_0",-0.036,2979,2602,1464,1754,2072,2047,2134,2190,2392,2220,-0.205211726384365,0.134164140563602,0.58405682715075,1,0.208062418725618,0.172004479283315,0.108610062722311,0.846525096525097,-7.47440273037543,-3.75643224699828,1.06985832926234,0.171945701357466,1.34189189189189,-0.0420504605526632,0.109290634891082,-0.109290634891082,0.0675506181687869,0.0716845878136201,0.077720207253886,-0.153883260974433,-0.0988175675675676,0.258821043735474,0.282084271469926,0.384689610807334,0.33322611772274,12640,0.154440154440154,-907,10663,0.0517181129877694,0.715192965315095,0.686035613870665,0.668493150684932,1.51639344262295,1.26567844925884,1.07142857142857,1.08451392281387,1.04029990627929,1.01369863013699,1.14488854727133,-0.1346316680779,-0.171945701357466,0,0.117262204328133,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"20","0000000000000000044d_0",0.67762425242318,1050.25,483.5,137.4,271.690476190476,195.4,546.75,1512.33333333333,1777.15,1896.3,1981.66666666667,-0.870320266784119,-0.240306768109534,2.4212715821321,2,2.08525402118478,1.95066660295312,1.79703413826038,1.3904323244139,-6.46096515905648,-4.34139489434469,3.2503886602652,0.174278846153846,0.529983179142136,0.593663333053198,-0.287132409088595,0.287132409088595,0.369519152404238,0.813166324042645,0.552403757598084,-0.749361928316325,0.515490605427975,0.588952027592915,0.114957929689389,0.802364238624091,0.0826778316865198,126391.904761905,8.70470829068577,-854.85,6013.3,1.23045601359315,0.251303155006859,0.0908529865549923,0.0773148017893819,14.4226103833091,7.29383927788976,10.1415899010577,3.62444749276025,1.31033722724267,1.11508126307102,2.17218200620476,0.231400303314797,-0.174278846153846,0,0.758857154932851,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"21","00000000000000000499_0",0.710660505525311,1034.8,458.5,122,283.4,203.454545454545,571,1696.25,2051,2283.76666666667,2308.75,-0.899619459014707,-0.320391142984731,2.70218867041199,2,2.00764040553866,2.00655354378752,1.87546784044305,1.39294012511171,-7.13143254520167,-4.56792873051225,3.59194395796848,0.250279329608939,0.448207904710341,0.665605095541401,-0.376357262673644,0.376357262673644,0.385923792941807,0.836400120372863,0.599967306142942,-0.77921184184899,0.574428588003249,0.570019723865878,0.102287529872417,0.824279644101257,0.073432826026326,153521.5,10.2249478701221,-831.345454545454,6830.45454545455,1.25679049195452,0.213660245183888,0.0719233603537214,0.0594831789371039,18.9241803278689,8.14661256175018,11.3477435210009,4.04334500875657,1.36109064112012,1.12567040468064,2.25692475463468,0.219115961528878,-0.250279329608939,0,0.781339814439751,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"22","0000000000000000049a_0",0.376132335565183,2023,1197.5,349,517,594,959.5,1675.5,1985.5,2271.5,2351.5,-0.74152934641733,-0.000668257756563246,1.59261767693871,2,1.30281143212178,1.40450026164312,1.13402828479489,0.87037037037037,-4.48700564971751,-3.25225225225225,2.06930693069307,0.259809119830329,0.860301934935148,0.309599308157971,-0.0578647106764466,0.0578647106764466,0.256326657351343,0.585412667946257,0.406066233364283,-0.629191321499014,0.166376609815524,0.592913385826772,0.152845528455285,0.671544715447154,0.175609756097561,120855,2.82407407407407,-1429,7566,0.894857433808554,0.363731109953101,0.208296031035512,0.175774364140015,6.7378223495702,4.54835589941973,3.95875420875421,2.45075560187598,1.40346165323784,1.18433643918408,1.68935281837161,-0.101049868766404,-0.259809119830329,0,0.639532856893847,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"23","0000000000000000049b_0",0.764546225614928,872,359.5,120.5,291.5,173.5,536,1824.5,2211,2480,2464,-0.906751789514413,-0.426494788809654,2.97764350453172,2,2.20232980043922,2.0853644754191,1.99014633809622,1.68011527377522,-9.04294478527607,-5.32129963898917,4.125,0.180272108843537,0.353896103896104,0.746786406057404,-0.479713603818616,0.479713603818616,0.416159155501421,0.869229319766346,0.644562334217507,-0.789644596788743,0.670787545787546,0.498925655350236,0.098981324278438,0.842105263157895,0.0589134125636672,171075,13.2939481268012,-698.5,7209,1.30240712661107,0.224813432835821,0.0660454919155933,0.0545002261420172,20.448132780083,8.45283018867925,14.2017291066282,4.59701492537313,1.35050698821595,1.11442786069652,2.42559109874826,0.342525399129173,-0.180272108843537,0,0.788423153692615,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"24","0000000000000000049c_0",0.604085945755548,1565.5,816.5,203,335.5,281,709.5,1656,1990,2074,2298,-0.837664934026389,-0.10440160058203,2.19904306220096,2,2.002457002457,1.82648556876061,1.63035571397396,1.19395017793594,-5.32085561497326,-3.928923988154,2.80479210711769,0.161157024793388,0.68124456048738,0.4350458398201,-0.139716994092595,0.139716994092595,0.314441645675903,0.76135881104034,0.490210167055865,-0.721518987341772,0.33953488372093,0.647027880063125,0.124698011522022,0.770860434863408,0.10444155361457,139225,6.38078291814947,-1284.5,6934.5,1.17290172514053,0.286116983791402,0.122584541062802,0.102010050251256,11.320197044335,6.849478390462,8.1779359430605,3.23890063424947,1.38768115942029,1.15477386934673,1.91733006736069,0.13180169286578,-0.161157024793388,0,0.745205999620277,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"25","0000000000000000049d_0",0.684151992585728,1032,454.5,140.5,275.5,213,522,1564.5,1904,2131,2143.5,-0.876970227670753,-0.291909569173894,2.68777429467085,2,2.03501326259947,1.96298507462687,1.81408898305085,1.29342723004695,-7.72413793103448,-4.99082568807339,3.64750957854406,0.205091937765205,0.481455563331001,0.648423902533359,-0.347454947834335,0.347454947834335,0.388496468213925,0.818259385665529,0.606483226535997,-0.771036775399958,0.549777117384844,0.578585086042065,0.105172742889864,0.813514029394923,0.0813132277152128,143470,9.00469483568075,-819,6347,1.22857445905812,0.269157088122605,0.0898050495365932,0.0737920168067227,15.2562277580071,7.78039927404719,10.0633802816901,4.10632183908046,1.37008628954938,1.12578781512605,2.27062706270627,0.179597701149425,-0.205091937765205,0,0.772219925589086,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"26","0000000000000000049e_0",0.38796992481203,1623,986,279,368,407,689,1176,1385,1567,1690,-0.716607414931437,0.0474716202270382,1.59886471144749,2,1.51238591916558,1.40962025316456,1.13957874882113,0.904176904176904,-4.31464174454829,-3.3780487804878,2.01015965166909,0.186588921282799,0.960355029585799,0.227575401488445,0.0175548589341693,-0.0175548589341693,0.244154848600997,0.587639311043566,0.389184397163121,-0.619638242894057,0.087881591119334,0.630336514314415,0.157130657557643,0.669086251067464,0.173783091374893,86880,2.85012285012285,-1216,5347,0.917520858164481,0.404934687953556,0.237244897959184,0.2014440433213,6.0573476702509,4.59239130434783,4.15233415233415,2.45283018867925,1.43707482993197,1.22021660649819,1.64604462474645,-0.0786290322580645,-0.186588921282799,0,0.642371234207969,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"27","0000000000000000049f_0",0.534774593598123,1370.5,695.5,213,360,347,647,1429.5,1728.5,2076.5,2001,-0.807588075880759,-0.142750187172448,1.987090367428,2,1.68764637002342,1.71202309754589,1.48567158024946,1.03746397694524,-6.02264808362369,-3.98271889400922,2.67156105100464,0.239285714285714,0.684907546226887,0.498196248196248,-0.204815781839281,0.204815781839281,0.326718296224589,0.713637301423561,0.524876078575363,-0.704494151446747,0.345411764705882,0.58393527882115,0.12933357283995,0.746003233339321,0.124663193820729,118990,4.98414985590778,-1023.5,6153,1.05641899084522,0.329211746522411,0.14900314795383,0.123228232571594,9.3943661971831,5.55833333333333,5.76657060518732,3.09273570324575,1.39979013641133,1.1576511426092,1.9705248023005,0.0263157894736842,-0.239285714285714,0,0.695044472681067,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"28","000000000000000004a0_0",0.720430107526882,868.5,373.5,135,257,169,481.5,1498,1784.5,1945,2003.5,-0.873743277998597,-0.334402566158781,2.71293161814489,2,2.2798459563543,2.01531914893617,1.88807620343596,1.5207100591716,-7.94877505567929,-5.15007215007215,3.7061266874351,0.111842105263158,0.433491390067382,0.677808928186327,-0.382619513062022,0.382619513062022,0.398550724637681,0.840113528855251,0.603132083247476,-0.766575840145322,0.600854929201176,0.543314082629942,0.108393083087305,0.820328975115985,0.0712779417967103,134735,10.508875739645,-699.5,5936.5,1.26633686148182,0.280373831775701,0.0901201602136182,0.0756514429812272,14.8407407407407,7.79571984435798,11.8550295857988,4.16095534787124,1.33744993324433,1.12272345194732,2.32530120481928,0.302405498281787,-0.111842105263158,0,0.772616677726167,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"29","000000000000000004a1_0",0.621583742116328,1229,600,182,324,270,632,1598,1864,2132,2149,-0.843843843843844,-0.213742460005245,2.2479079497908,2,1.94932998324958,1.85967540574282,1.67385832434376,1.2,-6.05194805194805,-4.14222222222222,2.9493670886076,0.194690265486726,0.571893904141461,0.560761346998536,-0.268670038678965,0.268670038678965,0.343903772553308,0.7751873438801,0.542691751085383,-0.736156351791531,0.454049135577798,0.582743077913715,0.118855465884079,0.782098312545855,0.099046221570066,133450,6.8962962962963,-959,6513,1.16491010539368,0.287974683544304,0.113892365456821,0.0976394849785408,11.8076923076923,6.63271604938272,7.95925925925926,3.4003164556962,1.34480600750939,1.15289699570815,2.04833333333333,0.131067961165049,-0.194690265486726,0,0.737970076829761,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"30","000000000000000004a2_0",0.680080482897384,881.5,402,120,222,159,434,1188,1427,1550,1621,-0.862148190695003,-0.232244973252168,2.47103658536585,2,2.16666666666667,1.95228070175439,1.79938942357446,1.39622641509434,-6.7311320754717,-4.54458598726115,3.28801843317972,0.139784946236559,0.543800123380629,0.588114754098361,-0.274933168825828,0.274933168825828,0.37358784573432,0.813926272674078,0.5625,-0.749435665914221,0.494339622641509,0.597643860444042,0.114966338684619,0.802692905230451,0.0823407560849301,104710,8.74842767295597,-722.5,4829,1.23167649536647,0.276497695852535,0.101010101010101,0.0840925017519271,13.5083333333333,7.3018018018018,10.1949685534591,3.73502304147465,1.36447811447811,1.13594954449895,2.19278606965174,0.241379310344828,-0.139784946236559,0,0.759088442756375,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"31","000000000000000004a3_0",0.53318187253378,1260,676,170.25,267.6,244,540.833333333333,1142.33333333333,1335.33333333333,1432.5,1591,-0.80667139815472,-0.0317856280679166,1.9680039582732,2,1.83339760894717,1.70038748137109,1.47157149224902,1.09672131147541,-4.88715383676955,-3.60332808635035,2.46902927580894,0.178032589016295,0.791954745443118,0.358785866729903,-0.064066852367688,0.064066852367688,0.301652892561983,0.708917387414256,0.451858108108108,-0.685194988530087,0.256461961503208,0.649646504320503,0.137647240368294,0.736844812509645,0.125507947122062,91782.6666666667,4.87090163934426,-1016,4853.5,1.10078997548352,0.314791987673344,0.149037058651882,0.127496255616575,9.34508076358297,5.94544095665172,6.52049180327869,2.94175654853621,1.39276334986869,1.19146280579131,1.86390532544379,0.069137249157756,-0.178032589016295,0,0.712041321424728,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"32","000000000000000004a4_0",0.663364784879749,1176.25,585.375,183.428571428571,305.666666666667,218.2,564.5,1508.125,1818,1972.88888888889,2050.5,-0.835779376498801,-0.214564166432162,2.35644512545489,2,2.29987450547,1.9211143100442,1.75639688728417,1.4008554842652,-7.02382485511913,-4.77075913776945,3.22054915854739,0.0865760830902753,0.573640575469398,0.542365427943212,-0.252970388730605,0.252970388730605,0.33541474490882,0.800829623018489,0.555054408512688,-0.731701370263812,0.440769047050394,0.587471180340775,0.122425547822062,0.790181034943126,0.0873934172348114,131151.666666667,8.04165393624605,-958.05,6159.325,1.21119777895293,0.324939896241933,0.12162690190042,0.100895803866101,11.178738317757,6.7082878953108,9.39734188817599,3.63241806908769,1.3596353087443,1.12788778877888,2.00939568652573,0.256923851619762,-0.0865760830902753,0,0.740539011105609,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"33","000000000000000004a5_0",0.634958327513154,966,455.714285714286,178.5,278,196,473.333333333333,1209,1396,1577.2,1594,-0.798589562764457,-0.203482194879528,2.12156166814552,2,2.43950687060652,1.8683801149814,1.68554134530899,1.41836734693878,-7.14675767918089,-4.73487846240814,2.94929577464789,0.0467289719626168,0.606022584692597,0.551664043175174,-0.240327146901541,0.240327146901541,0.358922829581994,0.778930746672682,0.538331490994213,-0.70030185424752,0.452501501759204,0.553054662379421,0.135530421216849,0.768915756630265,0.0955538221528861,98906.6666666667,7.0469387755102,-770,4868.33333333333,1.1711812342921,0.377112676056338,0.147642679900744,0.127865329512894,8.92997198879552,5.73381294964029,8.13265306122449,3.36760563380282,1.31844499586435,1.14183381088825,2.11974921630094,0.277495769881557,-0.0467289719626168,0,0.702991452991453,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"34","000000000000000004a6_0",0.712754731461306,942,419.5,114,267.2,187.142857142857,566,1593.2,1895,2117.75,2135,-0.898621609604269,-0.328069709367196,2.5624099855977,2,2.02233445566779,2.00939828080229,1.8795635665707,1.42778625954198,-6.34203480589023,-4.19247787610619,3.34805653710247,0.242884250474383,0.441217798594848,0.669327027293329,-0.38426342021407,0.38426342021407,0.383767903048109,0.837612532345786,0.578202142524453,-0.775928216524455,0.583147016445571,0.558054912338736,0.10388427434024,0.823356743952257,0.0727589817075033,138222,10.3162213740458,-754.857142857143,6376.34285714286,1.25795737614171,0.201413427561837,0.0715541049460206,0.0601583113456464,18.7280701754386,7.99026946107784,11.4083969465649,3.77208480565371,1.34007029876977,1.12664907651715,2.24553039332539,0.235224983210208,-0.242884250474383,0,0.777537257513946,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"35","000000000000000004a7_0",0.677436961030455,1011.63636363636,459,154.285714285714,290.75,211.071428571429,539.222222222222,1565.475,1882,2041,2111.9375,-0.863838907559383,-0.284546451077282,2.54458817229492,2,2.12655222790358,1.94926291094696,1.79505325112108,1.37749576988156,-7.57428731134712,-4.88911797451652,3.49021223985164,0.155425219941349,0.479008665567217,0.6328,-0.337204800619435,0.337204800619435,0.375780429004142,0.812553522154207,0.582034277839979,-0.750616489760909,0.546549105323602,0.553511909955501,0.114341493560303,0.802651722636554,0.0830067838031433,139059.652777778,8.66971235194585,-800.564935064935,6309.70615079365,1.22715220590778,0.286126401931059,0.0985552080267742,0.0819796568999545,13.6884837962963,7.26375752364574,10.0057952622673,3.91663661652586,1.34907136811511,1.12217720510096,2.20400079223609,0.229267290103792,-0.155425219941349,0,0.757979346044794,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"36","000000000000000004a8_0",0.596470928550767,1234,603.5,172.6,330,279,642,1607.25,1912.4,2035,2150,-0.851373460776716,-0.18669031876579,2.2119341563786,2,1.81742910370524,1.82047516198704,1.6225606150207,1.18279569892473,-6.12948717948718,-4.07413719642096,2.97881619937695,0.235606731620903,0.573953488372093,0.542543111616449,-0.245029060874885,0.245029060874885,0.34312925170068,0.75885911840968,0.520358610384759,-0.720930232558139,0.454031437295036,0.578005115089514,0.124810892586989,0.769667170953101,0.105521936459909,132600,6.29390681003584,-955,6590.65,1.15517596213213,0.268847352024922,0.107388396329134,0.0902530851286342,12.4565469293163,6.51515151515152,7.70609318996416,3.34890965732087,1.33768859853788,1.12424179042041,2.04473902236951,0.116865261228231,-0.235606731620903,0,0.733870967741935,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"37","000000000000000004a9_0",0.493901854421597,1640.83333333333,914.555555555556,252.5,386.777777777778,379.909090909091,782.458333333333,1434.27272727273,1686.5,1990.33333333333,2025.4,-0.7783045787787,-0.0520902926836202,1.73224208588228,2,1.69373010080664,1.62995488875542,1.38680706618178,1.01807981707479,-4.26227666818772,-3.18232565453259,2.15538633580063,0.201466254582046,0.810128040551661,0.370333537331701,-0.0962500573736632,0.0962500573736632,0.284214187881818,0.679434401288706,0.435616932393647,-0.6745816584089,0.221266567469703,0.618489190892402,0.140288336478045,0.721914671453956,0.137796992067999,107907.944444444,4.23897264098269,-1260.92424242424,6308.54015151515,1.02594855633523,0.32270088929123,0.176047410787856,0.149718351615772,8.02138613861386,5.23659867854065,5.33127542474276,2.58850844027904,1.41214426063257,1.20094871034687,1.79413194022597,0.0133583474938364,-0.201466254582046,0,0.679312377934186,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"38","000000000000000004aa_0",0.509875715538136,1411.5,781,268.833333333333,416.5,396,715,1543.5,1831.75,2171,2119.5,-0.774877878576413,-0.148877727201381,1.87317719840919,2,1.75274019946677,1.6588785046729,1.42118242377658,1.05176767676768,-6.13651591289782,-4.10552857676504,2.56188811188811,0.191276009024818,0.665958952583156,0.470867208672087,-0.212002791346825,0.212002791346825,0.287571265678449,0.691468640436307,0.504504504504504,-0.678067632850242,0.328027532802753,0.544310722100656,0.13960113960114,0.727668845315904,0.132730015082956,123420,4.48232323232323,-1015.5,6605.75,1.02752384737679,0.375990675990676,0.174171255803909,0.146763113598107,7.88406695598264,5.08883553421369,5.35227272727273,2.96433566433566,1.3731778425656,1.15709021427597,1.80729833546735,0.0377069282648682,-0.191276009024818,0,0.671529968454259,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"39","000000000000000004ab_0",0.599139784946237,1227.25,593,136,260.333333333333,233,580.666666666667,1365,1622.5,1723,1845.5,-0.862730254857431,-0.12013256006628,2.19441141498216,2,1.7721217887726,1.82728666326009,1.63148213034338,1.1173104434907,-5.06503642039542,-3.64880059970015,2.79420206659013,0.262872628726287,0.664995936060688,0.487910189982729,-0.168036607067198,0.168036607067198,0.348441148193929,0.761758691206544,0.495876139487773,-0.737478991596639,0.394279877425945,0.649991597109406,0.117461272371785,0.777410136862686,0.105128590765529,110631.666666667,6.39484978540773,-994.25,5646.66666666667,1.16341991341991,0.234213547646383,0.0996336996336996,0.0838212634822804,13.5698529411765,7.08898847631242,7.9206008583691,3.17824339839265,1.35201465201465,1.13744221879815,2.06956155143339,0.0764925373134328,-0.262872628726287,0,0.752750296794618,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"40","000000000000000004ac_0",0.733233679247995,915.25,396.8,134,298,193.333333333333,532,1717.4,2073.2,2378.25,2309.2,-0.890307793058284,-0.387663981588032,2.7821686746988,2,2.15538785307948,2.03834018982216,1.92114364430376,1.54137931034483,-8.85982905982906,-5.20904522613065,3.89699248120301,0.181262729124236,0.396349385068422,0.71402317075368,-0.444208289054198,0.444208289054198,0.395145002095957,0.849638679153569,0.634395670475045,-0.777300326950023,0.624633431085044,0.508757469606429,0.103847829243502,0.828778858719326,0.0673733120371715,157608,11.3012931034483,-721.916666666667,6825.13333333333,1.26798151576088,0.25187969924812,0.0780249213928031,0.0646343816322593,17.2328358208955,7.7489932885906,11.9441379310345,4.3406015037594,1.34459066030045,1.11383368705383,2.30657762096774,0.292910447761194,-0.181262729124236,0,0.771402270635164,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"41","000000000000000004ad_0",0.634420697412823,1582,760,226,405,325,825,1925,2316,2680,2678,-0.84435261707989,-0.207562850612923,2.17723577235772,2,2.00527929155313,1.88023952095808,1.70109794856978,1.24615384615385,-5.51428571428571,-3.86644407345576,2.80727272727273,0.17967332123412,0.590739357729649,0.558139534883721,-0.257625527921164,0.257625527921164,0.350982066609735,0.78369384359401,0.529243937232525,-0.737439222042139,0.43389199255121,0.592350276799195,0.118768328445748,0.785923753665689,0.095307917888563,162570,7.24615384615385,-1257,8069,1.17512901614783,0.273939393939394,0.117402597402597,0.0975820379965458,11.8495575221239,6.61234567901235,8.24,3.24606060606061,1.39116883116883,1.15630397236615,2.08157894736842,0.158730158730159,-0.17967332123412,0,0.737268893934479,"test","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
