system:index,Class,pc1,pc2,.geo
000000000000000008b6_0,5,-0.686968195470368,-1.1968624216672274,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b7_0,5,-0.6543111527332364,-0.9771808548744163,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b8_0,5,-0.7029437879286997,-0.9069232260791663,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b9_0,5,-0.6933761527990343,-1.0750340638770162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ba_0,5,-0.7066687734713634,-0.8672685545440351,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bb_0,5,-0.7101738513777146,-0.8481142397368218,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bc_0,5,-0.7028335873996399,-0.9577653085437615,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bd_0,5,-0.7051275539597988,-0.9243998876452859,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008be_0,5,-0.6900746341855577,-1.1154888889710013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bf_0,5,-0.7097992779565191,-0.8544873477486717,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c0_0,5,-0.709752061242869,-0.855186304111862,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c1_0,5,-0.708644930243546,-0.7756413406870823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c2_0,5,-0.4098844152639064,-4.977612285141446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c3_0,5,-0.6028346729140598,-0.14474051050471684,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c4_0,5,-0.6657398214184966,-1.5075405781710143,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c5_0,5,-0.7070847403577156,-0.8883322014922275,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c6_0,5,-0.6365429203091549,-1.5558413855551092,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c7_0,5,-0.6955839260283365,-1.0555292307268551,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c8_0,5,-0.6827998079108303,-0.30873747488861325,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c9_0,5,-0.7099437244793696,-0.8473676218592108,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ca_0,5,-0.7094012550288686,-0.8510979861020858,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cb_0,5,-0.7038210976785346,-0.8666164654472215,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cc_0,5,-0.70839146187798,-0.8683640610849541,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cd_0,5,-0.6738333864165227,-1.321247463176871,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ce_0,5,-0.6887187138382952,-1.0252199887335314,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cf_0,5,-0.705456120269288,-0.9126038320762092,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d0_0,5,-0.6427398867853203,-1.857083736908245,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d1_0,5,-0.6878349768437408,-0.8648240312447554,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d2_0,5,-0.7066164182122605,-0.902490911336696,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d3_0,5,-0.7017064673206407,-0.8606088220615409,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d4_0,5,-0.707797280999529,-0.8855216772562309,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d5_0,5,-0.7087949276334501,-0.8706428311816133,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d6_0,5,-0.7081456764095846,-0.8717030401910111,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d7_0,5,-0.6827634934053793,0.138331486889886,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d8_0,5,-0.6905832598471799,-0.8995783572450267,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d9_0,5,-0.7071912538762201,-0.8827948449697299,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008da_0,5,-0.7080578207798396,-0.8698023210431735,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008db_0,5,-0.6640124299814705,-1.558980262630314,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008dc_0,5,-0.6869858853946227,-0.4126100701303764,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008dd_0,5,-0.7092345220551165,-0.837592096575242,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008de_0,5,-0.3703869802150075,-6.139665703273478,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008df_0,5,-0.7015214813912305,-0.8390136515479568,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e0_0,5,-0.7021756253420736,-0.6784521051432417,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e1_0,5,-0.7088100169860098,-0.8532639892314593,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e2_0,5,-0.7101473361393508,-0.8489146276847491,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e3_0,5,-0.7004869697513717,-0.80227043899304,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e4_0,5,-0.55841665743436,-2.9791036547047005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e5_0,5,-0.6911316149617154,-1.1140870057964818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000949_0,6,0.525232917137923,42.86832388792037,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094a_0,6,5.704413753504947,160.97266498522006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094b_0,6,-0.24781054102054773,15.841742772620718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094c_0,6,0.5253601815100692,38.759956997522764,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094d_0,6,-0.704058147942724,-0.7391999610398468,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094e_0,6,-0.6476954959817156,-1.6153294312459017,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094f_0,6,-0.6335080831865813,0.7595750225367397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000950_0,6,-0.6174841035453796,-1.1898218193732895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000951_0,6,-0.7008602156731063,-0.9672253740105295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000952_0,6,-0.7044396464164032,-0.8822862981265762,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000953_0,6,-0.7052091110185523,-0.8682008162907942,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000954_0,6,-0.6797079902824812,-1.3049141194788603,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000955_0,6,0.3421695217379248,-11.705569959206294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000956_0,6,0.5486597171336436,47.279222703580984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000957_0,6,-0.15811541573731,15.355745136575393,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000958_0,6,3.4972687571497088,148.52345684289935,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000959_0,6,0.3659568392845585,28.31978703803137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095a_0,6,-0.4576982978884665,9.060627135313306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095b_0,6,-0.07671001053298056,25.858748062560167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095c_0,6,-0.47059872271796865,7.189381583977816,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095d_0,6,-0.3821057199381231,9.777959277425412,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095e_0,6,-0.04562664464275418,25.20161713696854,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095f_0,6,-0.703644894965089,-0.6361989383904226,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000960_0,6,0.2559942548717489,40.380848203140324,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000961_0,6,-0.17941956639532075,10.285718254275848,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000962_0,6,-0.17863611435552518,20.23404547146478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000963_0,6,1.0961435307919651,77.50003781633431,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000964_0,6,-0.6053709307678466,-1.7874708220648161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000965_0,6,-0.7052489994608607,-0.593091619098777,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000966_0,6,1.2839245937000396,58.88253042860218,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000967_0,6,3.9751045557730382,-47.06311155041027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000968_0,6,-0.31310292714746285,4.8398499978895435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000969_0,6,0.12102467317185193,15.647265391858058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096a_0,6,-0.5975321409483063,-1.1869925784980588,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096b_0,6,-0.6377755594221249,-1.8762908958446198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096c_0,6,-0.6963608454102991,-0.8124013735717793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096d_0,6,-0.7046674980798266,-0.8805057049166193,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096e_0,6,-0.049884492152000456,-10.863232306164386,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096f_0,6,-0.6986133702550782,-0.5635749305269717,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000970_0,6,-0.7077714769129965,-0.8883808354716294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000971_0,6,-0.7103647004205618,-0.8449608483297296,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000972_0,6,-0.7103738165786849,-0.8461846803476331,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000973_0,6,-0.6841688775007194,-1.1922805738557785,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000974_0,6,-0.583963776628209,3.8341034396772775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000975_0,6,-0.7103743763686508,-0.845474404832169,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000976_0,6,-0.7104121876792953,-0.8442222054153696,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000977_0,6,-0.7104808045311047,-0.8444509920259969,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000978_0,6,-0.7104366227060203,-0.844408493365731,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000979_0,6,-0.6886895062543129,-0.9344207112986808,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097a_0,6,-0.7095782972748671,-0.8440778556251757,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097b_0,6,-0.6009014547571581,-2.1411988066739265,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097c_0,6,2.0637324313094556,-40.708521230847296,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097d_0,6,-0.23694112127986874,-3.1060265950247583,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097e_0,6,5.267257987659612,1.028917489628087,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097f_0,6,-0.07557649657494134,1.8009384422691388,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000980_0,6,0.48239614501389244,5.681858950124266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000981_0,6,-0.07580426351676955,-3.7651056089024935,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000982_0,6,0.7732896613995922,-9.451422456402577,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000983_0,6,-0.6801727803447488,-1.106618033476125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000984_0,6,-0.6789160456113318,-1.014452399958056,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000985_0,6,-0.692091422874947,-0.47359177338878944,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000986_0,6,-0.6231946338630355,-1.5710007760313005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000987_0,6,-0.705901967113231,-0.8260635067360942,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000988_0,6,-0.7061420945106514,-0.804210599434746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000989_0,6,-0.26536408464669947,-4.833607330137224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098a_0,6,0.48873432218016505,9.922142673377232,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098b_0,6,-0.6052518794265364,-0.7190124859707664,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098c_0,6,-0.7090660039164164,-0.8467356975109266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098d_0,6,-0.6934180619398761,-1.0341433350199363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098e_0,6,0.5206299877587126,-19.034714242090434,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098f_0,6,-0.29218552937622344,-5.410104241725036,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000990_0,6,-0.28634324584988974,4.7698277719461295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000991_0,6,-0.6864701410272919,-0.5867639845009578,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000992_0,6,-0.6455816355011119,-1.590284092326452,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000993_0,6,-0.693976331111897,-0.3161068832987765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000994_0,6,-0.6298225970694205,-1.4789688139967971,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000789_0,4,-0.6590537175733827,-0.8421534930559382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078a_0,4,-0.6396031659735464,-1.3905843585895987,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078b_0,4,-0.6454227675362568,-1.6569520524242745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078c_0,4,-0.6603148638975784,-0.7091964606868184,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078d_0,4,-0.59784116422606,-2.4852320720111227,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078e_0,4,-0.10121702649610688,-8.130835277583223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078f_0,4,-0.13384410703028107,-7.9369060913804805,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000790_0,4,-0.6258444567580882,-1.9641730166688232,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000791_0,4,-0.6576416801304684,-1.1823995268680294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000792_0,4,-0.6416788591423226,-0.9765124707375584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000793_0,4,-0.5316487315373252,-0.9244566245104768,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000794_0,4,-0.6054951640485465,-1.0674301037148617,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000795_0,4,-0.35125965714640495,-2.0610595954655735,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000796_0,4,-0.6391106662344443,-1.190644332426285,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000797_0,4,-0.6067572567139735,-1.3897826630771553,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000798_0,4,-0.5781187636097546,0.949031825116942,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000799_0,4,-0.6450970956481249,-1.6843995068837565,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079a_0,4,-0.6877063453465666,-1.1347479814890966,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079b_0,4,-0.6722917654465602,0.09737301029525193,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079c_0,4,-0.6984342477766293,-0.9676785764857624,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079d_0,4,-0.5890502824326408,-1.8976815913327922,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079e_0,4,-0.6365783904465498,-0.45462012798733614,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079f_0,4,-0.2938239163573854,8.9370729419652,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a0_0,4,-0.7094884602240624,-0.8586830581417331,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a1_0,4,-0.6306658900717843,-1.2451272118523218,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a2_0,4,-0.19810134349373748,-8.922727773718703,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a3_0,4,-0.4507054752369029,-1.4842619006935516,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a4_0,4,-0.4804824943773831,-0.9067409171977688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a5_0,4,-0.4081310667404733,2.091945015641833,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a6_0,4,-0.7054907917195719,-0.6243566265113546,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a7_0,4,-0.7016497192043398,-0.837401024827581,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a8_0,4,-0.7063595750583999,-0.6433661751828388,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a9_0,4,-0.5416688787325507,-2.909625583246666,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007aa_0,4,-0.7028853404853912,-0.6642292366354181,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ab_0,4,-0.7048626036234767,-0.7743217012694439,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ac_0,4,-0.7067121738969958,-0.8538622318596135,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ad_0,4,-0.7049754609582014,-0.8263096830051944,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ae_0,4,-0.6322296075159028,-0.07022064543133355,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007af_0,4,-0.6664755733877099,-1.1277991022871892,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b0_0,4,-0.7063131719085586,-0.8696439260356303,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b1_0,4,-0.6746269348495367,-1.2611589450291887,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b2_0,4,-0.5342198321410313,-2.5842829954627136,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b3_0,4,-0.6319277852066967,-0.4143231312509598,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b4_0,4,-0.5723019070468662,-1.9137466419929452,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b5_0,4,-0.580111442517649,-1.8884959064865081,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b6_0,4,-0.6542713578410004,0.2488361967964658,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b7_0,4,-0.7001432867999745,-0.9437056210202076,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b8_0,4,0.9079562938043805,-25.48275006325837,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007b9_0,4,-0.7054013629595105,-0.7987143916579472,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ba_0,4,-0.6802034190166558,-0.8369332730748201,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bb_0,4,0.14521275261897804,-14.024598432420449,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bc_0,4,-0.6739071839146633,0.0280398650132221,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bd_0,4,-0.35082134316739866,-5.3809478424787125,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007be_0,4,-0.6968498751872819,-0.8536021965176869,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bf_0,4,-0.6167516648289073,-2.189992895839077,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c0_0,4,-0.6717712004967106,-1.3494199936547195,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c1_0,4,0.9620216103243592,-26.95141101408578,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c2_0,4,0.3196973660190036,-17.120276960860263,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c3_0,4,1.6931563412790518,-37.43683039545074,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c4_0,4,-0.6761675490552933,-1.1793467751578899,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c5_0,4,-0.698434375568286,-0.42240055561770024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c6_0,4,-0.7073750323903242,-0.8714686313771249,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c7_0,4,-0.6905901154068352,-0.17858329751167026,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c8_0,4,-0.6361689897733162,-0.7578755229134536,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c9_0,4,-0.7035764366078602,-0.855277424522847,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ca_0,4,-0.5434255350574845,-2.1802169750335385,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cb_0,4,-0.6949839986313442,-0.880025002865513,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cc_0,4,0.32994563947310607,-16.61791276781462,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cd_0,4,-0.6597411796899634,0.868845012895263,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ce_0,4,-0.6335546926164362,-1.8379790283126098,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cf_0,4,-0.6395853585201309,-1.8832488375771634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d0_0,4,-0.5951294213121475,-1.1682422575159923,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d1_0,4,-0.7067812414272366,-0.860747256658398,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d2_0,4,-0.5815907016431917,-2.750000394796621,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d3_0,4,-0.6094106562448383,-1.8884223625089738,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d4_0,4,0.273935519697643,8.686151225376,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d5_0,4,-0.6313285208055741,-1.583213035190369,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d6_0,4,-0.7054529107207984,-0.8127209612620716,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d7_0,4,0.17209059570977128,-14.278018283875115,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d8_0,4,0.24551816652981587,-15.118630375577613,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d9_0,4,-0.6284113998268577,-1.7597593648723853,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007da_0,4,-0.3253112142624894,-6.535557859628413,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007db_0,4,-0.680292415300604,-1.0185668564580506,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007dc_0,4,-0.6355291008861009,-1.141420509344629,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007dd_0,4,-0.5799508070878039,-2.8228225930402036,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007de_0,4,-0.6998637793567937,-1.0068964001060574,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007df_0,4,-0.6682429258719755,-1.2860045027625846,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e0_0,4,-0.49613833942297,-3.6191418319221635,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e1_0,4,-0.702441606405255,-0.941142455255335,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e2_0,4,-0.6331684131278407,0.8052947196246272,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e3_0,4,-0.567626303838392,-2.839585450087649,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e4_0,4,-0.6404702117220072,-1.9027202957649538,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e5_0,4,-0.45688117462056754,-3.3868048006971425,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e6_0,4,-0.6804932785344663,-1.1153913651051823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e7_0,4,-0.6539582116685922,-1.0773946035041133,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e8_0,4,-0.2448162611784257,0.8248218895911872,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e9_0,4,-0.6518042749592264,0.22036232684583923,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ea_0,4,-0.707566529956666,-0.8047942857640276,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007eb_0,4,-0.19804039967646528,-8.17856660689444,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ec_0,4,-0.2929362972439656,-6.634739530793076,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ed_0,4,-0.6507141326233509,-0.8067429387453334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ee_0,4,-0.4398220174750898,-2.2151799584716168,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ef_0,4,0.10911405245284371,-12.86511567502748,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f0_0,4,-0.6595078485504898,-1.1947196586207496,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f1_0,4,-0.6793921590208257,-1.312362132546839,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f2_0,4,-0.7045473235286865,-0.6616953929801056,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f3_0,4,-0.6422824910239803,-1.903056281926513,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f4_0,4,-0.6850981262061925,-1.1465765806368777,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f5_0,4,-0.5548922010913786,-2.8813051997459866,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f6_0,4,-0.6883183612970764,-1.1643929536298914,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f7_0,4,-0.564116517214386,-2.653698878682921,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f8_0,4,-0.5956446205007633,-2.560592615316681,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f9_0,4,-0.7029204970761589,-0.9432304758127413,"{""type"":""MultiPoint"",""coordinates"":[]}"
